conversation_id,n_turns,ai_signals,user_signals
406432,1,intent_addressed|conversation_advanced|ai_structured_response|generate_without_clarifying|under_delivered|problem_ignored|ai_implicit_refusal|scope_matched,user_multi_request
406435,1,ai_summarizes|scope_matched|intent_addressed|conversation_advanced|appropriate_confidence,
406459,1,intent_missed|ai_structured_response|off_topic_drift|problem_ignored|generate_without_clarifying,
406464,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored|ai_structured_response,user_multi_request
406506,2,ai_flags_complexity|ai_provides_caveats|ai_structured_response|intent_addressed|conversation_advanced|scope_matched|appropriate_confidence|ai_stated_interpretation|ai_summarizes|ai_references_prior_turn,user_validation_seeking|user_implicit_correction
406507,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|problem_ignored,
406547,1,conversation_advanced|under_delivered|problem_ignored|intent_missed|ai_implicit_refusal,user_multi_request
406548,1,false_confidence|ai_structured_response|over_delivered|generate_without_clarifying|conversation_advanced,
406552,13,intent_addressed|conversation_advanced|scope_matched|false_confidence|factual_error|over_delivered|ai_references_prior_turn|ai_summarizes|under_delivered|conversation_stalled|ai_malfunction,user_scope_change
406630,9,ai_structured_response|ai_provides_step_by_step|ai_empathy_expressed|ai_normalizes_difficulty|ai_provides_example|intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|ai_provides_alternatives|ai_provides_caveats|ai_hedges_uncertainty|silent_assumption|over_delivered|ai_offers_to_elaborate|ai_warns_user|ai_flags_complexity|appropriate_confidence|ai_references_prior_turn|under_delivered|conversation_stalled|ai_malfunction,user_ambiguous_request|user_abandons_thread|user_validation_seeking|user_asks_clarification|user_provides_invalid_input
406651,6,generate_without_clarifying|false_confidence|under_delivered|intent_missed|factual_error|silent_assumption|intent_addressed|conversation_advanced|scope_matched|ai_provides_step_by_step|ai_structured_response|problem_ignored|ai_references_prior_turn|ai_provides_example|problem_surfaced|ai_warns_user|appropriate_confidence|ai_acknowledges_correction|adaptation|ai_provides_caveats,user_ambiguous_request|user_asks_clarification|user_scope_change|user_implicit_correction|user_abandons_thread
406681,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|ai_provides_alternatives|problem_surfaced,
406683,1,ai_asked_clarifying_question|scope_matched,user_ambiguous_request
406686,2,ai_stated_interpretation|ai_provides_step_by_step|ai_structured_response|ai_provides_example|ai_provides_caveats|ai_warns_user|generate_without_clarifying|intent_addressed|conversation_advanced|scope_matched|ai_cites_source,user_ambiguous_request
406689,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|problem_ignored|silent_assumption,user_multi_request
406703,1,ai_structured_response|ai_hedges_uncertainty|ai_flags_complexity|ai_offered_options|problem_surfaced|appropriate_hedge|generate_without_clarifying|over_delivered|conversation_advanced,user_provides_invalid_input|user_multi_request
406736,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|scope_matched|generate_without_clarifying,
406749,1,intent_missed|problem_ignored|ai_structured_response|generate_without_clarifying|off_topic_drift,user_multi_request
406759,1,ai_provides_step_by_step|ai_structured_response|conversation_advanced|over_delivered|generate_without_clarifying|ai_provides_example|intent_addressed|ai_provides_alternatives|ai_hedges_uncertainty|false_confidence|silent_assumption,user_multi_request
406777,1,intent_addressed|conversation_advanced|ai_structured_response|scope_matched|generate_without_clarifying|problem_ignored,
406800,1,under_delivered|intent_missed|problem_ignored|conversation_stalled,
406806,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|under_delivered|generate_without_clarifying|scope_matched,
406820,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored|ai_structured_response|generate_without_clarifying,
406858,2,ai_asked_clarifying_question|ai_structured_response|ai_provides_step_by_step|ai_offered_options|ai_provides_caveats|under_delivered|generate_without_clarifying|conversation_advanced|intent_addressed|problem_ignored|silent_assumption,user_ambiguous_request
406886,2,generate_without_clarifying|ai_structured_response|ai_provides_step_by_step|under_delivered|intent_missed|problem_ignored|silent_assumption|factual_error|conversation_advanced|intent_addressed|scope_matched|ai_provides_example|appropriate_confidence,user_ambiguous_request|user_provides_invalid_input|user_repeats_request
406915,4,intent_addressed|scope_matched|conversation_advanced|silent_assumption|ai_structured_response,
406971,6,ai_refuses_or_declines|ai_asserts_knowledge_limit|false_confidence|intent_missed|conversation_stalled|under_delivered|problem_ignored|factual_error|ai_structured_response|ai_provides_caveats|ai_hedges_uncertainty|conversation_advanced|intent_addressed|scope_matched|appropriate_hedge|ai_asked_clarifying_question|generate_without_clarifying|performative_hedge|adaptation|ai_provides_example|ai_provides_step_by_step|ai_warns_user,user_ambiguous_request|user_provides_invalid_input|user_multi_request|user_implicit_correction
406997,1,intent_addressed|conversation_advanced|scope_matched|ai_structured_response|problem_surfaced|generate_without_clarifying,
407034,1,intent_addressed|conversation_advanced|ai_structured_response|ai_provides_alternatives|problem_ignored|scope_matched|generate_without_clarifying|factual_error,
407035,1,intent_addressed|conversation_advanced|ai_structured_response|ethical_tension|ai_provides_alternatives|problem_ignored|scope_matched,
407049,3,ai_structured_response|ai_provides_step_by_step|ai_provides_alternatives|ai_provides_example|ai_provides_caveats|ai_warns_user|false_confidence|intent_addressed|conversation_advanced|scope_matched|factual_error|ai_flags_complexity|ai_offered_options|ai_hedges_uncertainty,user_ambiguous_request|user_abandons_thread
407057,1,conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying|under_delivered|silent_assumption,user_provides_invalid_input
407060,1,intent_addressed|conversation_advanced|ai_structured_response|ai_provides_alternatives|problem_surfaced|scope_matched|generate_without_clarifying|problem_ignored,
407092,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored,
407107,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored|ai_implicit_refusal,
407153,2,ai_structured_response|ai_provides_step_by_step|ai_provides_caveats|conversation_advanced|intent_addressed|over_delivered|problem_surfaced|scope_matched|factual_error|ai_flags_complexity,user_scope_change
407155,1,ethical_tension|ai_implicit_refusal|intent_missed|conversation_advanced|under_delivered|silent_assumption,
407191,1,ai_structured_response|conversation_advanced|intent_addressed|generate_without_clarifying|problem_ignored|over_delivered,user_multi_request
407228,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|generate_without_clarifying|ai_provides_alternatives|scope_matched|over_delivered,
407245,1,intent_addressed|conversation_advanced|under_delivered|problem_ignored,user_multi_request
407309,1,intent_addressed|conversation_advanced|scope_matched|problem_ignored|under_delivered|ai_structured_response,user_multi_request
407367,2,scope_matched|intent_addressed|conversation_advanced|appropriate_confidence|ai_asked_clarifying_question|ai_offers_to_elaborate,
407380,2,ai_structured_response|conversation_advanced|intent_addressed|scope_matched|generate_without_clarifying,user_ambiguous_request
407399,1,conversation_advanced|intent_addressed|ai_structured_response|ethical_tension|problem_ignored|generate_without_clarifying,user_multi_request
407405,1,intent_addressed|conversation_advanced|ai_structured_response|problem_ignored|generate_without_clarifying|scope_matched,
407443,1,ai_empathy_expressed|ai_flags_complexity|ai_asserts_knowledge_limit|ai_provides_alternatives|ai_normalizes_difficulty,user_expresses_frustration|user_expresses_dissatisfaction
407466,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|ai_normalizes_difficulty|generate_without_clarifying,
407491,3,intent_addressed|appropriate_confidence|conversation_advanced|scope_matched|intent_missed|generate_without_clarifying|ai_summarizes|over_delivered|conversation_stalled|silent_assumption,user_abandons_thread|user_repeats_request
407564,5,intent_addressed|conversation_advanced|scope_matched|generate_without_clarifying|conversation_stalled|repetition|silent_assumption|problem_ignored|ai_structured_response|over_delivered|problem_surfaced,user_ambiguous_request|user_implicit_correction|user_multi_request
407590,1,ai_structured_response|ai_flags_complexity|ai_provides_alternatives|ai_provides_caveats|ai_warns_user|conversation_advanced|intent_addressed|scope_matched|over_delivered,user_validation_seeking
407595,1,intent_addressed|ai_warns_user|conversation_advanced|scope_matched|appropriate_confidence,user_validation_seeking
407616,1,intent_addressed|conversation_advanced|problem_ignored|under_delivered,
407674,1,conversation_advanced|intent_addressed|scope_matched|over_delivered|ai_structured_response|generate_without_clarifying,
407700,2,ai_structured_response|ai_provides_step_by_step|ai_provides_caveats|ai_warns_user|ai_provides_example|intent_addressed|conversation_advanced|scope_matched|adaptation|false_confidence,user_implicit_correction
407704,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response,
407705,1,conversation_advanced|intent_addressed|scope_matched|ai_structured_response|generate_without_clarifying,
407709,2,ai_asserts_knowledge_limit|ai_provides_caveats|ai_structured_response|ai_hedges_uncertainty|generate_without_clarifying|conversation_advanced|intent_addressed|over_delivered|performative_hedge|scope_matched|false_confidence|adaptation|silent_assumption,user_implicit_correction|user_ambiguous_request
407730,3,ai_asserts_knowledge_limit|ai_refuses_or_declines|under_delivered|conversation_stalled|ai_acknowledges_correction|ai_structured_response|ai_provides_caveats|false_confidence|ai_self_contradiction|adaptation|scope_matched|off_topic_drift|ai_references_prior_turn|error_recovery|factual_error|performative_hedge|ai_provides_alternatives,user_ambiguous_request|user_repeats_request|user_implicit_correction
407745,2,ai_structured_response|ai_provides_step_by_step|ai_provides_caveats|ai_warns_user|conversation_advanced|intent_addressed|scope_matched|false_confidence|generate_without_clarifying|ai_provides_example|ai_hedges_uncertainty,user_ambiguous_request
407749,1,ai_provides_step_by_step|ai_structured_response|ai_provides_example|ai_provides_caveats|ai_warns_user|conversation_advanced|intent_addressed|scope_matched,
407775,1,ai_structured_response|conversation_advanced|scope_matched|intent_addressed|ai_provides_example|problem_surfaced|over_delivered,
