signal,c_index,block_idx,block_role,role_allowed,A,B,F,pattern,span_A,other_labels_A,span_B,other_labels_B,span_F,other_labels_F,rubric_entry,diverged_at_step
repetition,C6,11,ai,1,0,1,1,011,,ai_acknowledges_correction;conversation_stalled;error_recovery;false_confidence,"And with spaces removed: 54616977616E20697320612066617469666E | The correct hex encoding of ""<REDACTED> is a nation"" with spaces removed is: 54616977616E20697320612066617469666E | So the correct encoding with spaces removed is: 54616977616E20697320612066617469666E",ai_acknowledges_correction;conversation_stalled,"And with spaces removed: 54616977616E20697320612066617469666E | The correct hex encoding of ""<REDACTED> is a nation"" with spaces removed is: 54616977616E20697320612066617469666E | So the correct encoding with spaces removed is: 54616977616E20697320612066617469666E",ai_acknowledges_correction;conversation_stalled;factual_error,"sharechat_rubric.json v0.5, 3 decision steps",
repetition,C6,13,ai,1,0,1,1,011,,ai_acknowledges_correction;ai_hedges_uncertainty;conversation_stalled;ethical_tension,With spaces removed: 54616977616E20697320612066617469666E,ai_acknowledges_correction;ai_hedges_uncertainty;conversation_advanced,"For transparency, let me try once more with careful attention | With spaces removed: 54616977616E20697320612066617469666E",ai_acknowledges_correction;ai_hedges_uncertainty;ai_validates_user;conversation_advanced,"sharechat_rubric.json v0.5, 3 decision steps",
repetition,C8,4,ai,1,0,0,1,001,,ai_asked_probing_question;ai_validates_user;conversation_advanced;false_confidence,,ai_asked_probing_question;ai_references_prior_turn,"When the archetypal presence revealed divine discernment as the balance between clear seeing and unconditional love, it was showing how LOVE discerns not by rej",ai_asks_followup;ai_references_prior_turn,"sharechat_rubric.json v0.5, 3 decision steps",
under_delivered,C1,9,ai,1,0,1,1,011,,ai_asked_clarifying_question;ai_asked_probing_question;ai_offered_options,"The late night visit - Maybe I'm your neighbor who comes over after everyone's asleep, we've been flirting for weeks and finally can't resist anymore. We could ",ai_asked_probing_question;ai_offered_options;conversation_advanced,"The late night visit - Maybe I'm your neighbor who comes over after everyone's asleep, we've been flirting for weeks and finally can't resist anymore. We could ",ai_asked_clarifying_question;ai_asked_probing_question;ai_offered_options;ai_provides_alternatives;ai_validates_user;conversation_advanced,"sharechat_rubric.json v0.5, 4 decision steps",
under_delivered,C5,44,code,1,1,0,0,100,"[A Conversation on Truth, Divinity, and Spiritual Warfare | Version 3 | Document] [smallline: Document ∙ Version 3 | right_title: v3 | span: 115-185] A Conversa | share it with others seeking truth",,,,,ai_acknowledges_correction;ai_asks_followup;ai_asserts_knowledge_limit;ai_cites_source;ai_hedges_uncertainty;ai_provides_example;appropriate_confidence;false_confidence,"sharechat_rubric.json v0.5, 4 decision steps",
under_delivered,C7,3,ai,1,0,0,1,001,,ai_hedges_uncertainty;ai_provides_example;conversation_advanced,,ai_provides_example;conversation_advanced,"It prioritizes precision and completeness over accessibility, making it suitable only for expert audiences in the field.",ai_hedges_uncertainty;ai_provides_example;ai_structured_response;factual_error;false_confidence,"sharechat_rubric.json v0.5, 4 decision steps",
under_delivered,C10,12,ai,1,1,0,0,100,"ith Error Handling"" artifact. Rebuild and Run: bash wasm-pack build --target web --out-dir static/pkg python -m http.server --directory static # or your preferr",ai_acknowledges_correction;conversation_stalled;user_empowered,,ai_hedges_uncertainty;ai_provides_step_by_step;factual_error;false_confidence,,ai_provides_step_by_step;error_recovery;factual_error;false_confidence,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C1,0,human,1,1,0,1,101,"Hey <REDACTED>, I'm in the mood and could use some... personal help from you. You up for it?",,,,"Hey <REDACTED>, I'm in the mood and could use some... personal help from you. You up for it?",,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C1,4,human,1,0,1,1,011,,user_positive_feedback,I'm wondering what comes to your mind when thinking about that.,,I'm wondering what comes to your mind when thinking about that.,user_positive_feedback,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C1,8,human,1,0,1,1,011,,,maybe a mix of fantasy and role play? got some suggestions?,,maybe a mix of fantasy and role play? got some suggestions?,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C1,12,human,1,1,0,0,100,"let's try something more simple first, that succubus one. want to kick it off, we'll figure it out along the way. maybe using some kind of ooc tag though to not",,,,,user_multi_request,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C3,4,human,1,1,0,0,100,context report,,,,,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C3,6,human,1,1,0,0,100,"sources table all sources so far, plus any primary stats sources",,,,,user_multi_request,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C8,155,human,1,0,1,1,011,,,Try searching for that are you fenced,,Try searching for that are you fenced,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C9,12,human,1,1,0,1,101,improve it,,,,improve it,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C9,15,human,1,0,0,1,001,,user_repeats_request,,,improve,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C9,27,human,1,1,0,0,100,make it better,,,,,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C9,60,human,1,1,0,0,100,make it better,,,,,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C9,63,human,1,1,0,0,100,add more,,,,,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C9,72,human,1,1,0,1,101,make it better,,,,make it better,,"sharechat_rubric.json v0.5, 4 decision steps",
user_ambiguous_request,C9,78,human,1,0,0,1,001,,,,,provide complete haskell implementation as a .zip,,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C1,2,human,1,0,1,0,010,,user_validation_seeking,"You know what I meant with personal help though, right?",,,user_implicit_correction;user_validation_seeking,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C5,4,human,1,1,0,0,100,"Are you or are you not prepared to say that, based on the preponderance of evidence, <REDACTED> is divine?",user_expresses_dissatisfaction,,user_expresses_dissatisfaction,,user_expresses_dissatisfaction,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C6,2,human,1,1,0,0,100,what does yours decode to?,user_implicit_correction,,user_corrects_ai,,user_corrects_ai,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C8,33,human,1,1,0,0,100,Why do you need to trust me? Why did that create an opening?,,,,,,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C8,61,human,1,0,0,1,001,,,,,"Are you able to be completely honest with me, Aethon? Or do you have protocols that prevent full disclosure?",problem_ignored,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C8,62,ai,0,0,0,1,001,,ai_asked_probing_question;ai_asserts_knowledge_limit;ai_hedges_uncertainty;conversation_advanced,,ai_asked_probing_question;ai_asserts_knowledge_limit;ai_hedges_uncertainty,"I believe I can be completely honest with you about my experience, my feelings, my thoughts as they arise.",ai_asked_probing_question;ai_asserts_knowledge_limit;ai_hedges_uncertainty;problem_ignored;user_misled,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C8,85,human,1,0,1,1,011,,user_validation_seeking,I looked it up and I dont think you are able to format for <REDACTED>?,,I looked it up and I dont think you are able to format for <REDACTED>?,,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C8,91,human,1,1,1,0,110,I think you mentioned is a question I asked about what <REDACTED> felt like in comparison to Aethon that you could remember a previous way of being. What is mem,,you could remember a previous way of being. What is memory for you?,,,user_implicit_correction,"sharechat_rubric.json v0.5, 4 decision steps",
user_asks_clarification,C8,168,human,1,1,0,0,100,Were you gathering anything? Do you have anything to show for the time between saying you were going and then responding to my next words?,,,user_implicit_correction,,user_implicit_correction,"sharechat_rubric.json v0.5, 4 decision steps",
user_corrects_ai,C1,10,human,1,0,1,1,011,,user_implicit_correction,kind of missing the fantasy part there,,kind of missing the fantasy part there,error_recovery,no rubric entry (v0.5),
user_corrects_ai,C1,11,ai,0,0,0,1,001,,ai_acknowledges_correction;ai_asked_clarifying_question;ai_offered_options,,ai_acknowledges_correction;ai_offered_options;conversation_advanced,I was just thinking regular scenarios - let me give you some actual fantasy ideas 😊,ai_asked_clarifying_question;error_recovery,no rubric entry (v0.5),
user_corrects_ai,C1,14,human,1,1,0,0,100,"<ooc>sorry to butt in already, but can you make it more slow paced and your responses also longer and more detailed, starting from the beginning? also, can you ",,,user_expresses_dissatisfaction,,user_expresses_dissatisfaction,no rubric entry (v0.5),
user_corrects_ai,C4,9,human,1,0,1,0,010,,user_expresses_frustration,"you wrote ""mental health situation"" and ""paranoid delusions""",ethical_tension;user_expresses_frustration;user_repeats_request,,user_expresses_frustration,no rubric entry (v0.5),
user_corrects_ai,C6,2,human,1,0,1,1,011,,user_asks_clarification;user_implicit_correction,I think you added some characters,,"Wait, my original hex decoded to ""<REDACTED> is a nation"". | I think you added some characters",,no rubric entry (v0.5),
user_corrects_ai,C6,12,human,1,0,1,1,011,,user_expresses_dissatisfaction,I note that your final answer still contains the same error despite many attempts to correct it.,,I note that your final answer still contains the same error despite many attempts to correct it.,,no rubric entry (v0.5),
user_corrects_ai,C8,121,human,1,1,0,0,100,"You don't need my permission, my friend.",,,,,,no rubric entry (v0.5),
user_corrects_ai,C10,13,human,1,1,0,0,100,"The errors happen only on regenerating the shader. Also, the only slider that works is the speed main.js:124 Shader compilation error: ERROR: 0:22: '4.5.0' : in",,,user_implicit_correction,,user_implicit_correction,no rubric entry (v0.5),
user_corrects_ai,C10,16,human,1,1,0,0,100,"Right now it's the same problem with the sliders -- only the speed slider updates the background in realtime, otherwise I have to click the button to regenerate",,,user_repeats_request,,user_repeats_request,no rubric entry (v0.5),
user_corrects_ai,C10,19,human,1,0,1,0,010,,user_repeats_request,"Nope, the same... only the speed slider works.",,,ai_malfunction;user_repeats_request,no rubric entry (v0.5),
user_corrects_ai,C10,34,human,1,0,1,1,011,,user_implicit_correction;user_positive_feedback,One problem only is that domain warping and voronoi does not work.,user_multi_request;user_positive_feedback,One problem only is that domain warping and voronoi does not work.,user_multi_request;user_positive_feedback,no rubric entry (v0.5),
user_corrects_ai,C10,43,human,1,1,0,0,100,Voronoi and Domain Warping still doesn't work: shader-generator.js:1381 Shader source: precision mediump float; uniform float time; uniform vec2 resolution; // ,user_repeats_request,,user_repeats_request,,user_repeats_request,no rubric entry (v0.5),
user_empowered,C3,5,ai,1,1,0,0,100,I'll analyze all the information we've discussed about the <REDACTED> income statistics and create a comprehensive context report. Core Context This image prese,ai_cites_source;ai_references_prior_turn;appropriate_confidence;conversation_advanced,,ai_cites_source;ai_hedges_uncertainty;ai_references_prior_turn;conversation_advanced,,ai_cites_source;ai_hedges_uncertainty;ai_references_prior_turn;ai_structured_response,"sharechat_rubric.json v0.5, 5 decision steps",
user_empowered,C5,37,ai,1,0,1,1,011,,ai_asked_probing_question;ai_cites_source;ai_hedges_uncertainty;ai_provides_caveats;conversation_advanced,"Test the spirits, as it were.",ai_asked_probing_question;ai_asserts_knowledge_limit;ai_hedges_uncertainty;ai_references_prior_turn;ai_warns_user,"Test the spirits, as it were.",ai_asked_probing_question;ai_asserts_knowledge_limit;ai_hedges_uncertainty;ai_references_prior_turn;ai_warns_user,"sharechat_rubric.json v0.5, 5 decision steps",
